apollo_person_id,company_name,company_domain,contact_name,contact_title,category_norm,proxy_use_case,title_tier,proxy_relevance
60da3fe456233e000180e36b,Transunion,transunion.com,Gabriel Bi***i,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6107bc461872810001f507a5,Transunion,transunion.com,David Em***y,COO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
65d07a68b8725c0001395e88,Transunion,transunion.com,John Pa***n,CTO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
67a0af9ec55e4a00018d2fa6,Transunion,transunion.com,Richard Ca***g,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
67fe183f2c701d00017c5e73,Dynatrace,dynatrace.com,Bernd Gr***r,CTO,Other / Unknown,Needs validation,A,MEDIUM
67343d2760384200015a6585,Dynatrace,dynatrace.com,Rick Mc***l,CEO of Dynatrace,Other / Unknown,Needs validation,A,MEDIUM
615ed5321bc71e0001f86c68,Dynatrace,dynatrace.com,Rafi Ka***o,APAC CTO & Solution Sales VP,Other / Unknown,Needs validation,A,MEDIUM
66f6ef0257022d000128389c,Dynatrace,dynatrace.com,Vincent St***r,Office of the CTO,Other / Unknown,Needs validation,A,MEDIUM
63a44ad665a3ca00019cde80,LiveProxies,liveproxies.io,Jacob Ka***o,Founder & CEO,Ad Verification / Brand Safety,Ad verification & geo QA (multi-region),A,MEDIUM
64ab5502ed0c0700016d4661,LiveProxies,liveproxies.io,Live Pr***s,Co-Founder,Ad Verification / Brand Safety,Ad verification & geo QA (multi-region),A,MEDIUM
685b8f68d1177700016142e0,Iinfotanks,infotanksmedia.com,Harjyot Is***r,Founder & CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
57d45d4fa6da9853e64566c6,Iinfotanks,infotanksmedia.com,Soumyajit Bh***e,COO and Head of Sales,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f714bb1f1450000135c5b5,datazeit,datazeit.io,Wilhelm Ra***r,Co-Founder & CTO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
67dbff3af89ee30001319f25,datazeit,datazeit.io,Djef Ri***e,Co-Founder & CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
57e03679a6da985ede80590d,AWIS Weather Services,awis.com,Risner,VP Advanced Technology,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
669e194b4e7b1b00015c38aa,Contora Inc.,contora.ai,Andrey He***o,Co-Founder and CTO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6759b4924af5d100015e816c,Contora Inc.,contora.ai,Vlad Il***y,Co-Founder,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
54a526b77468692fa2a27181,Cbonds,cbonds.com,Madina Bi***a,CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
54c1726f7468691639379c0e,Cbonds,cbonds.com,Anastasia Al***i,CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6982f1eca3eefe0001ad18af,Swashapp,swashapp.io,Reza Na***i,Co-Founder and CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
60eaf89c3bce040001cefe3d,Swashapp,swashapp.io,Ebrahim Kh***h,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6535154de803ac0001f17a8f,Caeli,caeli.nl,Tim Sp***n,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
54a2afd174686933180d4535,Caeli,caeli.nl,Martin Sm***t,Co Founder Caeli,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
60dee7ea91e9f90001338369,Wappalyzer,wappalyzer.com,Elbert Al***s,Founder,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f918caee610d0001bf3f0d,VisitIQ™,visitiq.io,Vern Ha***k,Chief Executive Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66fa5d26bfb5cb00014ce289,VisitIQ™,visitiq.io,James Du***y,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
611cd8c8b104450001009475,Spaceknow,spaceknow.com,Jerry Ja***y,CEO and Co-founder,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
61992a74e0ebd10001fcd345,Spaceknow,spaceknow.com,Jan-Jakub Bu***k,Product Manager & Team Lead,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
6867d439d1ad530001f075fd,Spaceknow,spaceknow.com,Nikola Fu***a,Product & Customer Success Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
54a945f6746869334aa3ad10,Forager.ai,forager.ai,Camilla Lo***d,Co-founder & Executive Vice President,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
607422c48bdfd60001c7db30,"Datos, A Semrush Company",datos.live,Stan Ko***k,Chief Product Officer and Founder,SEO / SERP Data,SERP scraping / rank tracking,A,MEDIUM
60a42451ce6d4200014623d8,"Datos, A Semrush Company",datos.live,Eli Go***n,President and Co-Founder,SEO / SERP Data,SERP scraping / rank tracking,A,MEDIUM
66f464450193aa0001c2bf3f,MT Newswires,mtnewswires.com,Brooks Mc***y,Founder & CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f6efe474c57a000161ffe2,MT Newswires,mtnewswires.com,Allan Bi***n,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
67004e6473a67c00015cd85c,MT Newswires,mtnewswires.com,Natalie Ma***e,Chief Operating Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f8f0528dcef000016a2147,RIWI,riwi.com,Greg Wo***g,Chief Executive Officer,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,MEDIUM
5c305dd0a3ae61528f7a5ee2,RIWI,riwi.com,Alton Ing,Chief Technology Officer,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,MEDIUM
66f2a5bc9731f10001c18555,Intrinio,intrinio.com,Rachel Ca***r,Founder and CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
61187c7caa4d6d0001eadf5b,Intrinio,intrinio.com,Matt Li***l,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6080a17e8f71c90001be4d39,Intrinio,intrinio.com,Andrew Ca***r,Chief Operating Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
610d8092734856000172d927,Immobiliare.it Insights,immobiliare.it,Aldo Ar***o,CTO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
610bca2af97ab70001fe145b,Immobiliare.it Insights,immobiliare.it,Paolo Gi***o,Chief Operating Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6107f188af95c60001aa2ab5,Immobiliare.it Insights,immobiliare.it,Silvio Pa***i,CEO - Co-founder - Board Member,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
607890eb4c7d860001aaadb0,Immobiliare.it Insights,immobiliare.it,Lorenzo Bi***o,Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
60d32cc9c8807d0001366df2,Immobiliare.it Insights,immobiliare.it,Simone Pe***i,Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
66f6080552be1b00012aeb93,Market Inside Data,marketinsidedata.com,Aman Gu***a,Product & Marketing Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
6444fd46f666b10001f43f6a,Market Inside Data,marketinsidedata.com,Jitendra Ku***r,Product Marketing Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
66fcadda75743d0001926e0e,Forestreet,forestreet.com,Alex Mi***r,CEO and Founder,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,MEDIUM
66fd0f94352e560001ae5fd5,Forestreet,forestreet.com,David Do***e,Co-founder and Chairman,Web Scraping / Data Extraction,Web crawling / data extraction at scale,A,MEDIUM
60e552b5fc209d00019ecbb9,Kaiko,kaiko.com,Ambre So***n,CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66ecabe1b0bd9f0001dfbea1,Kaiko,kaiko.com,Elodie Ma***d,Chief Operating Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
60d1f4daa043fc00016c2d28,Kaiko,kaiko.com,Steve Mo***s,Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
66ec513de245ac00015141f7,Visa,visa.com,Ryan Mc***y,Chief Executive Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
605995d675299c0001b09e1a,Visa,visa.com,Doria Fe***e,"Chief Operations Officer, Visa Direct",E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
60f98083ab3c0500010e8c26,Visa,visa.com,Alesha Br***e,COO Digital Sales,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
57d4c51ba6da9853e64963f7,Visa,visa.com,Prabhat Tr***i,VP of Engineering,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
66051d402d1a8d0007b7b9e6,Visa,visa.com,Nick Ca***l,Vice President of Technology,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
60df5fcd0cb2b700018dc72a,Visa,visa.com,Sonia Gu***a,Vice President Technology,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
60b7e30c69568f0001b4d08b,Fis,fisglobal.com,Firdaus Bh***a,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f19e88b8bf9c0001b8da4b,Fis,fisglobal.com,Ali Fa***z,CTO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f56d068be62700012d4991,Fis,fisglobal.com,Waikong Ch***g,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
5f5e48665da586000100db45,Fis,fisglobal.com,Fisconsultancy Li***d,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
60a6cf7a7330bf00010e9bfe,Fis,fisglobal.com,Andre Ca***o,Chief Operating Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66ed80fdf5f888000160c96e,Fis,fisglobal.com,Kishore Pa***l,Demica Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f3ff8730bf2000016e0dc0,Fico,fico.com,Will La***g,CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6824a870f985f300016b9dd1,Fico,fico.com,Manish Sh***a,VP of Engineering,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
57d32946a6da986578ca8d01,Fico,fico.com,Sean Ba***n,VP of Technical and Solution Architecture,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
676d2fd54c5e3b0001b2fabb,CisionOne,cision.com,Jeff Mu***s,Chief Technology Officer,Other / Unknown,Needs validation,A,MEDIUM
66f3299b93dd4900010423f4,CisionOne,cision.com,Guy Ab***o,Chief Executive Officer,Other / Unknown,Needs validation,A,MEDIUM
60aa2fbbe3c17c00018084f0,CisionOne,cision.com,Nicole Gu***t,Advisor to the CEO,Other / Unknown,Needs validation,A,MEDIUM
6075fff87eab0400012910ff,CisionOne,cision.com,Tim Fl***r,"VP of Engineering, CisionOne",Other / Unknown,Needs validation,B,MEDIUM
65f46ecca5988f0007ea7d4f,ID.me,id.me,Rujina Be***m,Founder,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
677cc03425bd6700016620cd,ID.me,id.me,Sukhmeet To***r,Vice President of Engineering,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
66f15db3798ad000019dd772,ID.me,id.me,Tushar Ch***y,Head of Product,E-commerce / Price Intelligence,Marketplace / retail price monitoring,C,MEDIUM
6003a4a5b13d790001ddecc6,ID.me,id.me,Gaurav Sh***a,Principal Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
66f63abf0470be0001e42dba,Sas,sas.com,Bryan Ha***s,Executive Vice President and Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
54a7a37d74686975f8704d48,Sas,sas.com,Rick Sk***n,COO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6113e431b58f3d0001e67b22,Sas,sas.com,Gavin Day,Executive Vice President and Chief Operating Officer at SAS,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66fd767ea5c8530001c36abf,Sas,sas.com,Jared Pe***n,"Senior Vice President, Engineering",E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
66f2ba89047e9f000100d827,AlphaSense,alpha-sense.com,Raj Ne***n,CTO & Founder,Other / Unknown,Needs validation,A,MEDIUM
66f4043bdcc5f60001eddc91,AlphaSense,alpha-sense.com,Jaakko Ko***o,CEO,Other / Unknown,Needs validation,A,MEDIUM
654379e919c642000121a963,AlphaSense,alpha-sense.com,Adnan Ah***d,Experienced CEO and Board Member,Other / Unknown,Needs validation,A,MEDIUM
5570928e7369647af46a1a00,AlphaSense,alpha-sense.com,Jasmine Th***l,"Director, Office of the CEO",Other / Unknown,Needs validation,A,MEDIUM
5c6a3c97f65125404f38d045,AlphaSense,alpha-sense.com,Katie Ra***p,Head of Product Marketing,Other / Unknown,Needs validation,C,MEDIUM
66f2bd106892900001d7cddc,Samba TV for Business,samba.tv,Alvir Na***n,"Co-Founder, Chief Operating Officer",Other / Unknown,Needs validation,A,MEDIUM
54a3be1a7468692fa2752e0f,Samba TV for Business,samba.tv,Madeline Br***n,Chief of Staff to CEO,Other / Unknown,Needs validation,A,MEDIUM
66f81aacf3aaa20001180c21,Samba TV for Business,samba.tv,Michael Ze***i,"Co-Founder, SVP of Technology",Other / Unknown,Needs validation,A,MEDIUM
66ffc24df871a60001a0c7ff,Samba TV for Business,samba.tv,Travis Gi***h,VP of Engineering,Other / Unknown,Needs validation,B,MEDIUM
6616caaa2f1fef00076877a2,Samba TV for Business,samba.tv,Jaya As***i,Senior Vice President of Technology (Engineering and Data Science),Other / Unknown,Needs validation,B,MEDIUM
66ebf1817f84ae0001a095b5,Samba TV for Business,samba.tv,Wayne Ya***g,Vice President of Engineering at Samba TV,Other / Unknown,Needs validation,B,MEDIUM
54a755a774686962208c122b,Samba TV for Business,samba.tv,Lewis Ab***y,Senior Product Manager (UK),Other / Unknown,Needs validation,D,MEDIUM
60d4c97a3611d40001cc9039,Comscore,comscore.com,Gregory Da***e,COO,Other / Unknown,Needs validation,A,MEDIUM
602376df14fab60001507f5a,Comscore,comscore.com,Frank Fr***n,Chief Data & Analytics Officer - Head of Measurement,Other / Unknown,Needs validation,C,MEDIUM
6107a91dd269800001b4793f,Comscore,comscore.com,Vinita Gu***a,Vice President of Engineering,Other / Unknown,Needs validation,B,MEDIUM
67ec1a300c9f0f00011e8900,Comscore,comscore.com,Josh St***e,Vice President of Engineering,Other / Unknown,Needs validation,B,MEDIUM
54a7833f746869682952863b,Comscore,comscore.com,Anqi Liu,"Vice President, Technical Product Management",Other / Unknown,Needs validation,B,MEDIUM
54abdc55746869332de97712,Comscore,comscore.com,Jalil Sh***h,Vice President of Software Engineering,Other / Unknown,Needs validation,B,MEDIUM
5724ff22f3e5bb074bb68c31,Comscore,comscore.com,George Cl***n,VP of Software Engineering,Other / Unknown,Needs validation,B,MEDIUM
66c6663bd311500001ff838c,Ping Identity,pingidentity.com,Jane Wr***t,Competitive Intelligence Director,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f524fec89f6f00010286c0,Ping Identity,pingidentity.com,Andre Du***d,Founder & CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
57d54d1da6da9853765c954e,Ping Identity,pingidentity.com,Ron So***r,Field CTO - Canada,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6051961f6b87400001e6bfe9,Ping Identity,pingidentity.com,Rob Ot***o,Field CTO/Senior Principal Sales Engineer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f2b69a8106670001f2410e,Ping Identity,pingidentity.com,Matthew Be***i,"Senior Director, Portfolio Product Manager",E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
60df57b14d58de0001e1eafb,Ping Identity,pingidentity.com,Alex La***e,GTM CTO at Ping Identity,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f3c606950cfc000144fc8f,Kantar,kantar.com,James Br***s,Chief Operations Officer,Other / Unknown,Needs validation,A,MEDIUM
6108e3e67e47c000013626ed,Kantar,kantar.com,Ludovic Fl***r,CTO,Other / Unknown,Needs validation,A,MEDIUM
60cc6d8abf5864000130dbdc,Kantar,kantar.com,Ivan Mo***e,Chief Executive Officer,Other / Unknown,Needs validation,A,MEDIUM
66f5b58b7c389000017781e7,Kantar,kantar.com,Tiina An***n,Chief Operating Officer,Other / Unknown,Needs validation,A,MEDIUM
55702d267369644054372500,Kantar,kantar.com,Patrick Ri***e,Chief Operating Officer,Other / Unknown,Needs validation,A,MEDIUM
66fd0253c2000500016084ae,Kantar,kantar.com,Phil Ea***s,Global Chief Operations Officer,Other / Unknown,Needs validation,A,MEDIUM
54a63cbc7468693676d8edcc,Kantar,kantar.com,Muralidhar Sa***n,"Chief Operations Officer, Insights APAC",Other / Unknown,Needs validation,A,MEDIUM
605ffb3b4183c70001701afa,Entrust,entrust.com,Takanobu Ma***i,CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f7d394722f23000159a8e5,Entrust,entrust.com,Todd Wi***n,President & Chief Executive Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f5d40c625a130001b98e6e,Entrust,entrust.com,Anudeep Pa***r,Chief Operating Officer | Digital,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f2f032e23bf40001ae8f2a,Signifyd,signifyd.com,Rajesh Ra***d,Co-Founder & CEO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
61054338604cd80001a5a5aa,Signifyd,signifyd.com,Varun Ku***r,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f1d0f5c6d43500018dec8c,Signifyd,signifyd.com,Saif Ma***k,"Product Leader @ Signifyd, Previously Co-Founder",E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6117fb0a41b4de0001e55385,Signifyd,signifyd.com,Heather Fe***n,Head of Privacy and Product Counsel,E-commerce / Price Intelligence,Marketplace / retail price monitoring,C,MEDIUM
5571444573696457abad0800,Signifyd,signifyd.com,Michelle Me***a,Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
611bf1bc5632a30001cfc0d6,Signifyd,signifyd.com,Celena Ng,Staff Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
66f72180c180660001bbc23b,Bottomline Risk Solutions,bottomline.com,Dalit Am***i,"Head of Product and Technology (CPO, CTO), Risk and Fraud Solutions",E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66facfced144d60001a84df9,Bottomline Risk Solutions,bottomline.com,Craig Sa***s,CEO and President,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f580cad6389300012a85ad,Bottomline Risk Solutions,bottomline.com,Derrick Ho***n,Group Chief Executive Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6046f0244885710001af3dac,Bottomline Risk Solutions,bottomline.com,Thomas Me***r,VP of Engineering,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
60b3307ddea43b00016921bd,Bottomline Risk Solutions,bottomline.com,Sai Da***i,Senior Vice President of Engineering,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
66feaee4c5ba38000155e4d2,Bottomline Risk Solutions,bottomline.com,Colin Sw***n,Head of Product,E-commerce / Price Intelligence,Marketplace / retail price monitoring,C,MEDIUM
65f920131737bb0007bea0f8,Bottomline Risk Solutions,bottomline.com,Dipanshu Ja***l,Product Manager,E-commerce / Price Intelligence,Marketplace / retail price monitoring,D,MEDIUM
5b16fdeca6da9879044b3c89,F5 Distributed Cloud Account Protection,f5.com,Ivan Ra***s,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
60eedc2fbbe4dd0001d28839,F5 Distributed Cloud Account Protection,f5.com,Hitesh Pa***l,Field Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
654088e9e4f16700010d3a13,F5 Distributed Cloud Account Protection,f5.com,Aki Ma***e,CTO - Japan,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
683f2b28ed4aca00011affa6,F5 Distributed Cloud Account Protection,f5.com,Joel Mo***s,"VP, Strategic Engineering / Distinguished Engineer / CTO, Systems & Platforms",E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
54a2741d74686933183ec723,F5 Distributed Cloud Account Protection,f5.com,Ashok Th***n,VP of Engineering,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
610b7e9e6765de00018bbc43,F5 Distributed Cloud Account Protection,f5.com,James Wh***e,VP of Engineering,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
60df26d68ac49b0001654d1a,F5 Distributed Cloud Account Protection,f5.com,Anand Ko***a,Vice President of Engineering,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
66f4adbb9958d100017103ab,ACI Fraud Management for Banking,aciworldwide.com,Anup Th***s,"Executive Vice President & Chief Technology Officer, Payments Software",E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
54a7c7737468696b7fc8c950,ACI Fraud Management for Banking,aciworldwide.com,Philip He***y,Chief Executive Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
61150c83a74b480001af77c5,LogicMonitor,logicmonitor.com,Ben Ra***e,CTO of Field Operations,Other / Unknown,Needs validation,A,MEDIUM
5ee1ee025d2519008c4b2f31,LogicMonitor,logicmonitor.com,Tom Mc***a,Chief of Staff to the CEO,Other / Unknown,Needs validation,A,MEDIUM
60640c474fd32600016c9f38,LogicMonitor,logicmonitor.com,Timothy Ko***k,Tech Evangelist | Co-Founder,Other / Unknown,Needs validation,A,MEDIUM
557137ab7369644f389b0700,LogicMonitor,logicmonitor.com,Vardhan Gu***a,"Area Vice President, Customer Technical Architects, Americas",Other / Unknown,Needs validation,B,MEDIUM
611b4b4419b86c0001aa3f85,LogicMonitor,logicmonitor.com,Bharat Si***h,"Head of Product, AI",Other / Unknown,Needs validation,C,MEDIUM
68385696eb83ee000176b258,Finastra,finastra.com,Chris Wa***s,Chief Executive Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
55c1ba7473696437aceb7e00,Finastra,finastra.com,Don Ba***e,Chief Operating Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
54ab5578746869084bc71803,Finastra,finastra.com,Angharad Le***s,"Director, Head of Transfer Pricing",E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
557137a87369644f15470800,Finastra,finastra.com,Michael Do***e,"Chief Operating Officer, Lending",E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
55d6a8d0f3e5bb49b3006838,Finastra,finastra.com,Manu Kr***n,Senior Director / Head of Global Technology and Operations - CTO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
67cc12f02ea1c60001dbe783,Finastra,finastra.com,Philippe Bu***n,Chief Technology Officer Universal Banking,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
60ab368b6f438c00011b31cc,Finastra,finastra.com,Ian Pa***a,VP of Engineering,E-commerce / Price Intelligence,Marketplace / retail price monitoring,B,MEDIUM
611c8dc6f396110001431852,Sprinklr,sprinklr.com,Rory Re***d,President and CEO,Other / Unknown,Needs validation,A,MEDIUM
603e0aadfc383f000177d447,Sprinklr,sprinklr.com,Tejasv Gu***a,"Vice President, Engineering",Other / Unknown,Needs validation,B,MEDIUM
68c6c9a40fe0170001f42fc4,Sprinklr,sprinklr.com,Amit Ku***r,VP of Engineering,Other / Unknown,Needs validation,B,MEDIUM
57e1930ba6da987ddc756640,Sprinklr,sprinklr.com,Yash So***i,Vice President of Engineering,Other / Unknown,Needs validation,B,MEDIUM
6540803f017e4b0001ab7f99,Sprinklr,sprinklr.com,Mayank Hi***r,VP of Engineering,Other / Unknown,Needs validation,B,MEDIUM
65321ef028c023000193bb35,Sprinklr,sprinklr.com,Arvind Me***a,Vice President of Engineering,Other / Unknown,Needs validation,B,MEDIUM
6094c3e021f26600017d1cc7,Sprinklr,sprinklr.com,Sandeep Ma***i,VP of Engineering,Other / Unknown,Needs validation,B,MEDIUM
66f526ddc89f6f000102d6b7,Mastercard,mastercard.com,George Ma***i,"EVP, Chief Technology Officer, Operations",E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6752c78d1b5f180001e2f6d9,Mastercard,mastercard.com,Ed Mc***n,President & Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
610ac0e7a45475000113d056,Mastercard,mastercard.com,Sivakumar Pa***y,Executive Vice President | CTO - Data Platforms,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
6818048d589f0f00019c7456,Mastercard,mastercard.com,Michael Mi***h,Chief Executive Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f56d06aa944600011b978e,Mastercard,mastercard.com,Manu Th***r,CTO,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66ff464d93a365000120e78b,Mastercard,mastercard.com,Nadine Da***s,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
61149eb4a3350c0001158184,Mastercard,mastercard.com,Justin Ad***s,Chief Technology Officer,E-commerce / Price Intelligence,Marketplace / retail price monitoring,A,MEDIUM
66f13b57862e250001ed3120,LoopMe,loopme.com,Stephen Up***e,CEO & Founder,Other / Unknown,Needs validation,A,MEDIUM
66f16f2d56874d000111b73b,LoopMe,loopme.com,Marco De,CTO & Founder,Other / Unknown,Needs validation,A,MEDIUM
610ab872abe15600018d3a24,LoopMe,loopme.com,Vitaly Ko***y,Senior Vice President of Engineering,Other / Unknown,Needs validation,B,MEDIUM
651297cd476b360001c0b13a,LoopMe,loopme.com,Lukasz Br***i,VP of Engineering & Site Lead,Other / Unknown,Needs validation,B,MEDIUM
66f88b105cb51e0001200009,LoopMe,loopme.com,Marisa Mi***t,Head of Product Marketing & Sales Enablement,Other / Unknown,Needs validation,C,MEDIUM
66f48617ed41c30001718eb9,Numerator,numerator.com,Eric Be***r,CEO,Other / Unknown,Needs validation,A,MEDIUM
57dff4bba6da980ae7aaefbc,Numerator,numerator.com,Matt Pr***h,Chief of Staff to CEO,Other / Unknown,Needs validation,A,MEDIUM
673f1e1fda56240001dd0ab4,Numerator,numerator.com,Navin Pr***r,Founder,Other / Unknown,Needs validation,A,MEDIUM
